Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Cost,Profit_Calc,Year,Month
8219,CA-2014-120775,2014-10-03,10/7/2014,Standard Class,RD-19930,Consumer,United States,Dallas,Texas,Central,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,31.776,3,0.2,1.7248,30.0512,1.7247999999999983,2014,10
8220,CA-2014-120775,2014-10-03,10/7/2014,Standard Class,RD-19930,Consumer,United States,Dallas,Texas,Central,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,4.928,2,0.8,-3.0396,7.9676,-3.0396,2014,10
8221,CA-2014-120775,2014-10-03,10/7/2014,Standard Class,RD-19930,Consumer,United States,Dallas,Texas,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,3,0.2,-3.768,5.556,-3.768,2014,10
8222,CA-2014-120775,2014-10-03,10/7/2014,Standard Class,RD-19930,Consumer,United States,Dallas,Texas,Central,OFF-FA-10000254,Office Supplies,Fasteners,Sterling Rubber Bands by Alliance,15.072,4,0.2,-2.5248,17.596799999999998,-2.524799999999999,2014,10
8223,CA-2014-152905,2014-02-18,2/24/2014,Standard Class,AB-10015,Consumer,United States,Arlington,Texas,Central,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,12.624,2,0.0,83.646,-71.022,83.646,2014,2
8224,CA-2016-104633,2016-06-12,6/16/2016,Standard Class,EA-14035,Corporate,United States,Pasadena,California,West,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",185.88,6,0.0,6.2208,179.6592,6.220799999999997,2016,6
8225,CA-2016-104633,2016-06-12,6/16/2016,Standard Class,EA-14035,Corporate,United States,Pasadena,California,West,OFF-PA-10004782,Office Supplies,Paper,Xerox 228,12.96,2,0.0,91.056,-78.096,91.05600000000001,2016,6
8226,CA-2017-104136,2017-11-01,11/4/2017,Second Class,SF-20065,Consumer,United States,Everett,Massachusetts,East,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,189.7,10,0.0,20.0851,169.61489999999998,20.08510000000001,2017,11
8227,CA-2017-104136,2017-11-01,11/4/2017,Second Class,SF-20065,Consumer,United States,Everett,Massachusetts,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,40.99,1,0.0,7.4376,33.552400000000006,7.437599999999996,2017,11
8228,CA-2016-123050,2016-04-04,4/8/2016,Second Class,BC-11125,Home Office,United States,Troy,New York,East,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",82.64,2,0.0,8.0652,74.5748,8.065200000000004,2016,4
8229,CA-2016-123050,2016-04-04,4/8/2016,Second Class,BC-11125,Home Office,United States,Troy,New York,East,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",31.02,2,0.0,37.7874,-6.7673999999999985,37.7874,2016,4
8230,CA-2016-123050,2016-04-04,4/8/2016,Second Class,BC-11125,Home Office,United States,Troy,New York,East,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,89.97,3,0.0,9.7119,80.2581,9.7119,2016,4
8231,CA-2016-162355,2016-06-30,7/2/2016,Second Class,PF-19165,Consumer,United States,Sandy Springs,Georgia,South,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,35.97,3,0.0,291.3778,-255.40779999999998,291.3778,2016,6
8232,CA-2016-162355,2016-06-30,7/2/2016,Second Class,PF-19165,Consumer,United States,Sandy Springs,Georgia,South,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,1266.86,7,0.0,42.3625,1224.4975,42.362499999999955,2016,6
8233,CA-2014-158225,2014-09-22,9/28/2014,Standard Class,SE-20110,Consumer,United States,San Jose,California,West,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",169.45,5,0.0,0.4068,169.04319999999998,0.40680000000000405,2014,9
8234,CA-2014-158225,2014-09-22,9/28/2014,Standard Class,SE-20110,Consumer,United States,San Jose,California,West,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,40.68,2,0.2,0.416,40.264,0.4159999999999968,2014,9
8235,CA-2017-102204,2017-05-01,5/6/2017,Standard Class,CJ-12010,Consumer,United States,Jacksonville,Florida,South,OFF-SU-10001212,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,3.328,2,0.45,-458.1468,461.47479999999996,-458.1468,2017,5
8236,CA-2017-102204,2017-05-01,5/6/2017,Standard Class,CJ-12010,Consumer,United States,Jacksonville,Florida,South,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,933.262,4,0.2,0.0,933.262,0.0,2017,5
8237,CA-2017-102204,2017-05-01,5/6/2017,Standard Class,CJ-12010,Consumer,United States,Jacksonville,Florida,South,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2803.92,5,0.2,-0.7748,2804.6948,-0.7748000000001412,2017,5
8238,CA-2017-103065,2017-10-20,10/20/2017,Same Day,PT-19090,Consumer,United States,Jacksonville,Florida,South,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,4.768,2,0.2,2.502,2.266,2.502,2017,10
8239,CA-2017-103065,2017-10-20,10/20/2017,Same Day,PT-19090,Consumer,United States,Jacksonville,Florida,South,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",6.672,1,0.2,1.112,5.56,1.112,2017,10
8240,CA-2017-103065,2017-10-20,10/20/2017,Same Day,PT-19090,Consumer,United States,Jacksonville,Florida,South,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,4.448,2,0.2,6.0412,-1.5931999999999995,6.0412,2017,10
8241,CA-2017-103065,2017-10-20,10/20/2017,Same Day,PT-19090,Consumer,United States,Jacksonville,Florida,South,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.,43.936,4,0.2,8.3104,35.6256,8.310400000000001,2017,10
8242,CA-2014-109855,2014-09-01,9/5/2014,Standard Class,LH-16900,Consumer,United States,New York City,New York,East,OFF-BI-10004716,Office Supplies,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders,23.744,2,0.0,57.12,-33.376,57.12,2014,9
8243,CA-2014-109855,2014-09-01,9/5/2014,Standard Class,LH-16900,Consumer,United States,New York City,New York,East,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,357.0,3,0.2,50.396,306.604,50.396000000000015,2014,9
8244,CA-2014-109897,2014-08-12,8/16/2014,Standard Class,BW-11200,Consumer,United States,San Francisco,California,West,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,806.336,8,0.0,31.6128,774.7232,31.612799999999993,2014,8
8245,CA-2014-109897,2014-08-12,8/16/2014,Standard Class,BW-11200,Consumer,United States,San Francisco,California,West,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",85.44,3,0.0,10.3473,75.0927,10.347300000000004,2014,8
8246,US-2014-143581,2014-08-19,8/23/2014,Standard Class,BS-11365,Corporate,United States,Columbus,Georgia,South,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,344.91,3,0.8,-191.619,536.529,-191.61899999999997,2014,8
8247,CA-2015-129217,2015-05-10,5/10/2015,Same Day,DP-13390,Home Office,United States,Aurora,Illinois,Central,OFF-AP-10002439,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,70.97,5,0.2,3.6784,67.2916,3.6783999999999963,2015,5
8248,CA-2015-129217,2015-05-10,5/10/2015,Same Day,DP-13390,Home Office,United States,Aurora,Illinois,Central,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,36.784,2,0.4,-123.998,160.782,-123.99800000000002,2015,5
8249,CA-2016-133816,2016-05-10,5/13/2016,Second Class,CS-12400,Home Office,United States,Philadelphia,Pennsylvania,East,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,743.988,2,0.8,-16.818,760.806,-16.817999999999984,2016,5
8250,CA-2015-140221,2015-03-05,3/9/2015,Second Class,MS-17365,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",11.212,2,0.6,-1.8848,13.0968,-1.8848000000000003,2015,3
8251,CA-2015-140221,2015-03-05,3/9/2015,Second Class,MS-17365,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,4.712,2,0.8,-470.548,475.26,-470.548,2015,3
8252,CA-2015-140221,2015-03-05,3/9/2015,Second Class,MS-17365,Consumer,United States,Chicago,Illinois,Central,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,180.98,5,0.2,6.0416,174.9384,6.041599999999988,2015,3
8253,CA-2015-140221,2015-03-05,3/9/2015,Second Class,MS-17365,Consumer,United States,Chicago,Illinois,Central,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",60.416,2,0.0,89.997,-29.581000000000003,89.997,2015,3
8254,CA-2017-152310,2017-08-12,8/19/2017,Standard Class,DK-12895,Consumer,United States,Seattle,Washington,West,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,299.99,1,0.0,92.2368,207.7532,92.23680000000002,2017,8
8255,CA-2017-152310,2017-08-12,8/19/2017,Standard Class,DK-12895,Consumer,United States,Seattle,Washington,West,OFF-PA-10003134,Office Supplies,Paper,Xerox 1937,192.16,4,0.2,27.2952,164.8648,27.295199999999994,2017,8
8256,CA-2017-152310,2017-08-12,8/19/2017,Standard Class,DK-12895,Consumer,United States,Seattle,Washington,West,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,242.624,8,0.0,11.685,230.939,11.685000000000002,2017,8
8257,CA-2017-152310,2017-08-12,8/19/2017,Standard Class,DK-12895,Consumer,United States,Seattle,Washington,West,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,46.74,3,0.0,12.2465,34.493500000000004,12.246499999999997,2017,8
8258,CA-2017-152310,2017-08-12,8/19/2017,Standard Class,DK-12895,Consumer,United States,Seattle,Washington,West,TEC-AC-10000397,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",174.95,5,0.2,37.764,137.18599999999998,37.76400000000001,2017,8
8259,CA-2017-152310,2017-08-12,8/19/2017,Standard Class,DK-12895,Consumer,United States,Seattle,Washington,West,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,100.704,6,0.0,180.7659,-80.0619,180.7659,2017,8
8260,CA-2016-118101,2016-06-26,6/26/2016,Same Day,SN-20560,Home Office,United States,Roseville,Michigan,Central,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",368.91,9,0.0,3.7694,365.1406,3.7694000000000187,2016,6
8261,CA-2016-118101,2016-06-26,6/26/2016,Same Day,SN-20560,Home Office,United States,Roseville,Michigan,Central,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,8.02,1,0.0,44.4704,-36.4504,44.4704,2016,6
8262,CA-2016-118101,2016-06-26,6/26/2016,Same Day,SN-20560,Home Office,United States,Roseville,Michigan,Central,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",171.04,4,0.0,9.3312,161.7088,9.331199999999995,2016,6
8263,CA-2016-100307,2016-12-15,12/19/2016,Standard Class,TC-21475,Home Office,United States,Fayetteville,Arkansas,South,OFF-PA-10002552,Office Supplies,Paper,Xerox 1958,19.44,3,0.7,-10.0372,29.477200000000003,-10.037200000000002,2016,12
8264,CA-2015-138457,2015-09-13,9/17/2015,Standard Class,AM-10705,Consumer,United States,Jacksonville,North Carolina,South,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,13.092,4,0.0,30.735,-17.643,30.735,2015,9
8265,CA-2014-131800,2014-12-30,1/4/2015,Standard Class,AJ-10960,Consumer,United States,New York City,New York,East,OFF-AP-10004136,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,122.94,3,0.2,12.8499,110.09009999999999,12.849900000000005,2014,12
8266,CA-2014-131800,2014-12-30,1/4/2015,Standard Class,AJ-10960,Consumer,United States,New York City,New York,East,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",35.448,7,0.0,5.1948,30.2532,5.194800000000001,2014,12
8267,CA-2014-118304,2014-04-29,5/4/2014,Standard Class,KH-16360,Consumer,United States,Dover,Delaware,East,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,19.98,2,0.5,-47.175,67.155,-47.175,2014,4
8268,CA-2017-121790,2017-01-30,2/6/2017,Standard Class,LP-17095,Consumer,United States,Aurora,Illinois,Central,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,69.375,1,0.2,2.772,66.603,2.7720000000000056,2017,1
8269,CA-2017-121790,2017-01-30,2/6/2017,Standard Class,LP-17095,Consumer,United States,Aurora,Illinois,Central,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,31.68,4,0.2,250.396,-218.71599999999998,250.396,2017,1
8270,CA-2017-121790,2017-01-30,2/6/2017,Standard Class,LP-17095,Consumer,United States,Aurora,Illinois,Central,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,2003.168,4,0.2,3.1536,2000.0143999999998,3.1536000000000968,2017,1
8271,CA-2017-121790,2017-01-30,2/6/2017,Standard Class,LP-17095,Consumer,United States,Aurora,Illinois,Central,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",9.344,2,0.1,313.2624,-303.9184,313.2624,2017,1
8272,CA-2016-169670,2016-12-25,12/31/2016,Standard Class,JE-15715,Consumer,United States,New York City,New York,East,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,2563.056,8,0.2,4.8392,2558.2168,4.839199999999892,2016,12
8273,CA-2016-139549,2016-10-20,10/25/2016,Standard Class,MY-18295,Corporate,United States,El Cajon,California,West,FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,387.136,4,0.2,0.2996,386.8364,0.2995999999999981,2016,10
8274,CA-2015-104059,2015-06-13,6/15/2015,Second Class,FC-14245,Home Office,United States,Springfield,Ohio,East,OFF-AR-10000634,Office Supplies,Art,Newell 320,3.424,1,0.0,282.2092,-278.78520000000003,282.2092,2015,6
8275,CA-2017-164112,2017-06-30,7/4/2017,Standard Class,ND-18460,Corporate,United States,Mount Vernon,New York,East,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",1085.42,7,0.2,15.6078,1069.8122,15.607799999999997,2017,6
8276,CA-2015-143882,2015-06-26,6/30/2015,Standard Class,DB-13360,Home Office,United States,Lakewood,Ohio,East,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),43.056,9,0.7,-2.7588,45.8148,-2.758800000000001,2015,6
8277,US-2016-139262,2016-02-21,2/25/2016,Standard Class,LC-16960,Home Office,United States,Tampa,Florida,South,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,3.762,3,0.7,-26.726,30.488,-26.726,2016,2
8278,US-2016-139262,2016-02-21,2/25/2016,Standard Class,LC-16960,Home Office,United States,Tampa,Florida,South,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,34.86,2,0.2,32.4342,2.4258000000000024,32.4342,2016,2
8279,US-2016-139262,2016-02-21,2/25/2016,Standard Class,LC-16960,Home Office,United States,Tampa,Florida,South,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,432.456,3,0.0,87.7578,344.69820000000004,87.75779999999997,2016,2
8280,CA-2017-146192,2017-04-22,4/26/2017,Standard Class,BD-11725,Consumer,United States,Columbus,Georgia,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,675.06,3,0.2,22.0158,653.0441999999999,22.015800000000013,2017,4
8281,CA-2017-134810,2017-05-09,5/10/2017,First Class,MC-17605,Corporate,United States,Jacksonville,North Carolina,South,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",65.232,3,0.2,25.875,39.357,25.875,2017,5
8282,CA-2017-134810,2017-05-09,5/10/2017,First Class,MC-17605,Corporate,United States,Jacksonville,North Carolina,South,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,207.0,3,0.3,137.264,69.73599999999999,137.264,2017,5
8283,CA-2015-154284,2015-12-21,12/26/2015,Second Class,SZ-20035,Home Office,United States,Saint Charles,Illinois,Central,TEC-MA-10004241,Technology,Machines,Star Micronics TSP800 TSP847IIU Receipt Printer,600.53,2,0.2,14.2272,586.3027999999999,14.227200000000039,2015,12
8284,CA-2015-154284,2015-12-21,12/26/2015,Second Class,SZ-20035,Home Office,United States,Saint Charles,Illinois,Central,OFF-AR-10001468,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",59.904,2,0.2,135.456,-75.55199999999999,135.456,2015,12
8285,CA-2015-154284,2015-12-21,12/26/2015,Second Class,SZ-20035,Home Office,United States,Saint Charles,Illinois,Central,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,637.44,8,0.6,-33.6414,671.0814,-33.641399999999976,2015,12
8286,CA-2015-154284,2015-12-21,12/26/2015,Second Class,SZ-20035,Home Office,United States,Saint Charles,Illinois,Central,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",51.756,3,0.2,10.8864,40.8696,10.886400000000002,2015,12
8287,CA-2014-156244,2014-08-12,8/16/2014,Standard Class,DH-13675,Home Office,United States,Miami,Florida,South,OFF-PA-10000295,Office Supplies,Paper,Xerox 229,31.104,6,0.2,4.1965,26.9075,4.1965,2014,8
8288,CA-2014-156244,2014-08-12,8/16/2014,Standard Class,DH-13675,Home Office,United States,Miami,Florida,South,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,47.96,5,0.2,41.7186,6.241399999999999,41.7186,2014,8
8289,CA-2014-156244,2014-08-12,8/16/2014,Standard Class,DH-13675,Home Office,United States,Miami,Florida,South,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,158.928,7,0.2,15.8436,143.0844,15.84360000000001,2014,8
8290,CA-2014-156244,2014-08-12,8/16/2014,Standard Class,DH-13675,Home Office,United States,Miami,Florida,South,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,211.248,6,0.2,-1.041,212.289,-1.0409999999999968,2014,8
8291,CA-2014-156244,2014-08-12,8/16/2014,Standard Class,DH-13675,Home Office,United States,Miami,Florida,South,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,5.552,2,0.2,0.9963,4.5557,0.9962999999999997,2014,8
8292,CA-2014-156244,2014-08-12,8/16/2014,Standard Class,DH-13675,Home Office,United States,Miami,Florida,South,OFF-LA-10000443,Office Supplies,Labels,Avery 501,2.952,1,0.7,-7.5768,10.5288,-7.5768,2014,8
8293,CA-2015-106362,2015-12-11,12/15/2015,Standard Class,LC-16885,Consumer,United States,Troy,Ohio,East,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,10.332,3,0.2,5.9696,4.362400000000001,5.9696,2015,12
8294,US-2017-168802,2017-11-03,11/7/2017,Standard Class,JO-15145,Corporate,United States,Seattle,Washington,West,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,18.368,4,0.0,74.975,-56.607,74.975,2017,11
8295,US-2017-146906,2017-03-13,3/17/2017,Standard Class,MT-17815,Consumer,United States,New York City,New York,East,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,299.9,2,0.0,12.744,287.15599999999995,12.744000000000028,2017,3
8296,CA-2016-166380,2016-05-30,6/3/2016,Standard Class,EB-13750,Corporate,United States,Arlington,Virginia,South,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",26.55,9,0.0,26.8752,-0.3251999999999988,26.8752,2016,5
8297,CA-2016-166380,2016-05-30,6/3/2016,Standard Class,EB-13750,Corporate,United States,Arlington,Virginia,South,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,111.98,2,0.2,0.7392,111.24080000000001,0.7391999999999967,2016,5
8298,US-2015-158911,2015-07-05,7/11/2015,Standard Class,RS-19765,Corporate,United States,Charlotte,North Carolina,South,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,4.928,2,0.2,4.2717,0.6562999999999999,4.2717,2015,7
8299,US-2015-158911,2015-07-05,7/11/2015,Standard Class,RS-19765,Corporate,United States,Charlotte,North Carolina,South,OFF-LA-10003223,Office Supplies,Labels,Avery 508,11.784,3,0.0,2.0748,9.709200000000001,2.0747999999999998,2015,7
8300,US-2014-103338,2014-03-11,3/15/2014,Standard Class,RB-19435,Consumer,United States,Roseville,California,West,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,7.98,3,0.0,81.432,-73.452,81.432,2014,3
8301,CA-2015-109169,2015-04-20,4/24/2015,Standard Class,OT-18730,Consumer,United States,Detroit,Michigan,Central,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,180.96,2,0.0,659.98,-479.02,659.98,2015,4
8302,US-2017-167318,2017-07-26,8/1/2017,Standard Class,GZ-14545,Corporate,United States,Los Angeles,California,West,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1649.95,5,0.2,45.294,1604.656,45.294000000000096,2017,7
8303,US-2017-167318,2017-07-26,8/1/2017,Standard Class,GZ-14545,Corporate,United States,Los Angeles,California,West,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",362.352,3,0.2,8.2782,354.07379999999995,8.278200000000027,2017,7
8304,US-2014-120313,2014-10-31,11/2/2014,Second Class,NL-18310,Home Office,United States,San Francisco,California,West,TEC-PH-10003092,Technology,Phones,Motorola L804,73.584,2,0.2,36.4776,37.1064,36.4776,2014,10
8305,CA-2017-135419,2017-11-03,11/9/2017,Standard Class,BG-11740,Consumer,United States,Bakersfield,California,West,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",486.368,4,0.0,15.552,470.816,15.552000000000021,2017,11
8306,CA-2016-128671,2016-08-11,8/16/2016,Standard Class,MT-18070,Home Office,United States,Tulsa,Oklahoma,Central,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,32.4,5,0.0,19.2556,13.144399999999997,19.2556,2016,8
8307,CA-2016-128671,2016-08-11,8/16/2016,Standard Class,MT-18070,Home Office,United States,Tulsa,Oklahoma,Central,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,41.86,7,0.0,35.6776,6.182400000000001,35.6776,2016,8
8308,CA-2016-128671,2016-08-11,8/16/2016,Standard Class,MT-18070,Home Office,United States,Tulsa,Oklahoma,Central,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",77.56,2,0.0,11.151,66.409,11.150999999999996,2016,8
8309,CA-2016-149335,2016-07-25,7/25/2016,Same Day,BC-11125,Home Office,United States,San Francisco,California,West,OFF-AR-10001419,Office Supplies,Art,Newell 325,37.17,9,0.2,8.5845,28.585500000000003,8.584499999999998,2016,7
8310,CA-2014-168312,2014-03-01,3/7/2014,Standard Class,GW-14605,Consumer,United States,Houston,Texas,Central,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,137.352,3,0.3,-43.0296,180.3816,-43.02959999999999,2014,3
8311,CA-2014-168312,2014-03-01,3/7/2014,Standard Class,GW-14605,Consumer,United States,Houston,Texas,Central,FUR-TA-10001866,Furniture,Tables,Bevis Round Conference Room Tables and Bases,376.509,3,0.0,24.4608,352.0482,24.460800000000006,2014,3
8312,US-2017-105935,2017-01-26,1/31/2017,Standard Class,BD-11500,Consumer,United States,Columbus,Georgia,South,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,62.72,4,0.0,764.3818,-701.6618,764.3818,2017,1
8313,US-2017-105935,2017-01-26,1/31/2017,Standard Class,BD-11500,Consumer,United States,Columbus,Georgia,South,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,2939.93,7,0.3,-14.6388,2954.5688,-14.638800000000174,2017,1
8314,CA-2014-161508,2014-07-12,7/16/2014,Standard Class,PV-18985,Home Office,United States,League City,Texas,Central,FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,512.358,3,0.2,0.5668,511.79119999999995,0.5668000000000006,2014,7
8315,CA-2014-161508,2014-07-12,7/16/2014,Standard Class,PV-18985,Home Office,United States,League City,Texas,Central,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,3.488,2,0.2,3.9004,-0.4123999999999999,3.9004,2014,7
8316,CA-2014-161508,2014-07-12,7/16/2014,Standard Class,PV-18985,Home Office,United States,League City,Texas,Central,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,22.288,7,0.2,5.6112,16.6768,5.6112,2014,7
8317,CA-2014-161508,2014-07-12,7/16/2014,Standard Class,PV-18985,Home Office,United States,League City,Texas,Central,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,16.032,3,0.2,0.1533,15.8787,0.15329999999999977,2014,7
8318,CA-2017-130904,2017-04-11,4/16/2017,Standard Class,HM-14980,Consumer,United States,Burlington,North Carolina,South,OFF-AR-10000422,Office Supplies,Art,Pencil and Crayon Sharpener,1.752,1,0.2,2.3616,-0.6096000000000001,2.3616,2017,4
8319,CA-2017-130904,2017-04-11,4/16/2017,Standard Class,HM-14980,Consumer,United States,Burlington,North Carolina,South,OFF-AR-10000127,Office Supplies,Art,Newell 321,20.992,8,0.0,3.363,17.629,3.3629999999999995,2017,4
8320,CA-2017-133620,2017-11-13,11/18/2017,Standard Class,EM-14065,Consumer,United States,New York City,New York,East,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",11.21,1,0.2,4.504,6.706000000000001,4.504,2017,11
8321,CA-2015-142937,2015-12-05,12/6/2015,First Class,SF-20065,Consumer,United States,Dallas,Texas,Central,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",45.04,2,0.8,-24.9984,70.0384,-24.998399999999997,2015,12
8322,US-2016-149790,2016-09-26,10/1/2016,Standard Class,SC-20380,Consumer,United States,Houston,Texas,Central,OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,15.624,2,0.0,2.2724,13.351600000000001,2.2723999999999993,2016,9
8323,CA-2016-130778,2016-11-19,11/25/2016,Standard Class,ND-18370,Consumer,United States,Long Beach,New York,East,OFF-AP-10000595,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,8.74,2,0.0,20.585,-11.845,20.585,2016,11
